anime_id,episode_number,provider_name,skip_type,votes,start_time,end_time,episode_length,submit_date
37984,2,9anime,op,0,31.054,121.054,1421.503,2021-08-31
37984,2,9anime,ed,0,1257.686,1347.686,1421.503,2021-08-31
37984,3,9anime,op,0,108.786,198.786,1421.503,2021-08-31
37984,3,9anime,ed,0,1193.408,1283.408,1421.503,2021-08-31
37984,4,9anime,op,1,44.524,134.524,1421.503,2021-08-31
41487,9,9anime,op,0,280.017,370.017,1422.037,2021-08-31
21,925,Gogoanime,op,3,0.488,180,1430.6046,2021-08-30
21,929,Gogoanime,op,3,0.686,180,1430.6975,2021-08-30
21,926,Gogoanime,op,1,0,180,1430.6975,2021-08-30
21,930,Gogoanime,op,2,0,180,1430.8136,2021-08-30
36038,1,9anime,op,1,0,90,1454.5,2021-08-29
37984,1,9anime,op,0,125.706,215.706,1421.503,2021-08-31
21,931,Gogoanime,op,2,0,180,1430.7672,2021-08-31
37984,4,9anime,ed,0,1235.917,1325.917,1421.503,2021-08-31
37984,5,9anime,op,1,83,173,1421.503,2021-08-31
37984,5,9anime,ed,0,1304.003,1394.003,1421.503,2021-08-31
37984,6,9anime,ed,0,1258.753,1348.753,1421.503,2021-08-31
37984,7,9anime,op,0,204.826,294.826,1421.503,2021-08-31
37984,8,9anime,op,0,65.397,155.397,1421.503,2021-08-31
37984,8,9anime,ed,0,1281.136,1371.136,1421.503,2021-08-31
37984,9,9anime,op,0,34.461,124.461,1421.503,2021-08-31
37984,10,9anime,op,0,130.64,220.64,1421.503,2021-08-31
37984,10,9anime,ed,0,1219.684,1309.684,1421.503,2021-08-31
37984,11,9anime,op,0,34.573,124.573,1421.503,2021-08-31
21,932,Gogoanime,op,-10,0,260,1430.6975,2021-09-01
37984,11,9anime,ed,0,1356.943,1421,1421.503,2021-09-01
37984,12,9anime,op,0,18.254,108.254,1421.549,2021-09-01
37984,12,9anime,ed,0,1326.85,1416.85,1421.549,2021-09-01
37984,13,9anime,ed,0,1293.208,1383.208,1421.503,2021-09-01
37984,14,9anime,op,0,59.727,149.727,1421.503,2021-09-01
37984,15,9anime,ed,0,1205.572,1295.572,1421.503,2021-09-01
37984,16,9anime,op,0,107.757,197.757,1421.503,2021-09-01
37984,17,9anime,ed,0,1274.827,1364.827,1421.503,2021-09-01
37984,18,9anime,op,0,82.685,172.685,1421.503,2021-09-01
37984,18,9anime,ed,0,1308.909,1398.909,1421.503,2021-09-01
37984,21,9anime,op,1,47.302,137.302,1421.503,2021-09-01
37984,21,9anime,op,-1,54.62,144.62,1421.5,2021-06-05
37984,21,9anime,ed,0,1307.882,1397.882,1421.503,2021-09-01
37984,23,9anime,op,0,97.757,187.757,1421.503,2021-09-01
37984,23,9anime,ed,0,1287.694,1377.694,1421.503,2021-09-01
1288,3,miruro,ed,0,1664,1724,1746,2026-05-19
32937,4,9anime,op,0,114.546,204.546,1421.015,2021-09-23
37450,2,9anime,ed,-1,1435.507,1501,1501,2021-09-01
37450,3,9anime,ed,-1,1417.627,1477.284,1501,2021-09-01
43523,9,Crunchyroll,op,0,29,120,1420.137,2021-09-01
41812,1,9anime,ed,0,780.061,870.061,1511.62,2021-09-01
820,2,9anime,op,0,0,95.879,1453.625,2021-09-01
14833,3,Gogoanime,op,0,41.771,130,1421.045,2021-09-02
21,89,9anime,op,0,0,124.573,1440.125,2021-09-02
37450,8,9anime,ed,0,1418.556,1477.474,1501.213,2021-09-02
37450,7,9anime,ed,-1,1435.892,1501,1501.17,2021-09-02
37450,7,9anime,ed,1,1435.162,1494.658,1501.17,2021-09-02
37450,5,9anime,ed,-1,1435.621,1501,1501.213,2021-09-02
37450,4,9anime,ed,-1,1435.589,1501,1501.17,2021-09-01
37450,4,9anime,ed,1,1435.311,1494.768,1501.17,2021-09-02
37450,2,9anime,ed,0,1436.247,1494.524,1501,2021-09-02
37450,9,9anime,ed,0,1435.663,1494.119,1501.17,2021-09-02
42361,1,9anime,ed,-2,1315.714,1405.714,1420.11,2021-08-19
37450,10,9anime,ed,0,1381.195,1419.801,1501.17,2021-09-02
38680,4,AniMixPlay,op,0,72.485,162.485,1430.012,2022-10-22
15809,2,9anime,op,0,49.967,139.967,1514.959,2021-09-02
15809,2,9anime,ed,0,1414.696,1504.696,1514.959,2021-09-02
15809,3,9anime,op,0,44.674,134.674,1425.042,2021-09-02
37450,11,9anime,ed,1,1435.525,1494.55,1501,2021-09-02
30484,3,Animixplay,op,-2,92.694,182.694,1419.96,2021-09-01
37450,12,9anime,ed,-1,1435.909,1494.702,1501.17,2021-09-02
34012,3,Crunchyroll,op,1,0,89.419,1430.109,2021-09-01
37450,4,9anime,op,-1,37.578,127.578,1501.17,2021-09-01
37984,15,9anime,op,1,109.601,199.601,1421.503,2021-09-01
21,93,9anime,op,4,0,124.647,1440.125,2021-09-02
14227,13,Gogoanime,op,1,142.868,232.868,1444.992,2021-09-02
37450,6,9anime,op,5,52.558,142.558,1501.17,2021-09-02
37984,13,9anime,op,1,97.053,187.053,1421.503,2021-09-01
37450,5,9anime,op,3,0,90,1501.213,2021-09-01
37450,2,9anime,ed,-1,1434.685,1495.076,1501.0347,2021-09-01
40748,18,Crunchyroll,ed,10002,1244.5,1335.141,1435.037,2021-02-19
37450,11,9anime,op,3,90.885,180.885,1501,2021-09-02
37450,5,9anime,ed,3,1436.503,1494.506,1501.213,2021-09-02
21,91,9anime,op,3,4.582,94.582,1440.125,2021-09-02
37450,2,9anime,op,1,61.719,151.719,1501,2021-09-01
21,96,9anime,op,1,8.435,98.435,1440.2084,2021-09-02
37450,12,9anime,op,0,19.775,109.775,1501.17,2021-09-02
21,932,Gogoanime,op,2,0,180,1430.6975,2021-09-01
21,94,9anime,op,1,16.22,106.22,1440.125,2021-09-02
820,1,9anime,op,2,0,95.879,1450.542,2021-09-01
37450,8,9anime,op,0,0,90,1501.213,2021-09-02
37450,10,9anime,op,3,39.004,129.004,1501.25,2021-09-02
34572,142,9anime,ed,0,1335.603,1425.603,1441.003,2021-09-03
34572,143,9anime,op,-10,0,301.268,1441.003,2021-09-03
37991,22,Crunchyroll,op,0,85.51,175.51,1420.168,2021-09-03
34572,143,9anime,ed,0,1292.39,1382.39,1441.003,2021-09-03
34572,144,9anime,op,0,0,141.31,1441.003,2021-09-03
34572,144,9anime,ed,0,1336.459,1426.459,1441.003,2021-09-03
34572,145,9anime,op,0,114.51,204.51,1440.96,2021-09-03
34572,145,9anime,ed,0,1336.385,1426.385,1440.96,2021-09-03
34572,146,9anime,op,0,0,140.438,1441.003,2021-09-03
34572,146,9anime,ed,0,1335.966,1425.966,1441.003,2021-09-03
34572,147,9anime,op,-10,0,215.37,1440.96,2021-09-03
34572,147,9anime,ed,0,1336.434,1426.434,1440.96,2021-09-03
34572,148,9anime,op,0,202.536,292.536,1440.918,2021-09-03
42249,20,Crunchyroll,op,0,289.58,379.58,1602.659,2021-09-03
40620,9,9anime,op,1,55.093,145.093,1427.094,2021-09-03
41587,20,9anime,op,0,69.676,159.676,1437.078,2021-09-04
41587,20,9anime,ed,0,1317.395,1407.395,1437.078,2021-09-04
42340,9,Animixplay,ed,0,1336.947,1427,1427.179,2021-09-04
1535,19,9anime,op,0,0,85,1377.259,2021-09-04
48849,8,Animixplay,ed,0,1416.896,1477,1477.078,2021-09-04
43523,9,Animixplay,op,0,28.483,119.306,1420.044,2021-09-04
43814,8,Animixplay,ed,0,1299.26,1390.26,1420.1323,2021-09-04
40620,9,Animixplay,ed,0,1313.701,1404.201,1427.136,2021-09-04
41587,22,Animixplay,ed,0,1309.939,1400.189,1430.054,2021-09-04
42282,10,Animixplay,op,0,12.594,103.285,1400.024,2021-09-04
42282,10,Animixplay,ed,0,1309.925,1400,1400.069,2021-09-04
48580,10,Animixplay,op,0,32.749,123.182,1422.144,2021-09-04
48580,10,Animixplay,ed,0,1307.852,1398.102,1422.144,2021-09-04
40904,9,Animixplay,op,0,151.675,242.175,1420.044,2021-09-04
40904,9,Animixplay,ed,0,1325.004,1420,1420.1091,2021-09-04
43691,10,Animixplay,op,0,53.963,144.463,1427.094,2021-09-04
41345,10,Crunchyroll,op,0,55.688,145.688,1424.328,2021-09-04
41345,12,Crunchyroll,op,0,53.151,143.151,1424.242,2021-09-04
41345,13,Crunchyroll,op,0,25.563,115.563,1424.285,2021-09-04
44203,8,9anime,op,-10,183.042,1430,1430.2098,2021-09-05
34572,149,9anime,op,0,192.293,282.293,1441.003,2021-09-05
43691,10,Animixplay,ed,0,1331.404,1422.694,1427.115,2021-09-05
46093,9,Animixplay,op,0,35.909,123.159,1417.041,2021-09-05
46093,9,Animixplay,ed,0,1305.713,1397.29,1417.0906,2021-09-05
48753,5,Animixplay,op,0,59.911,149.911,1418.959,2021-09-05
48753,5,Animixplay,ed,0,1112.795,1203.045,1418.959,2021-09-05
48406,8,Animixplay,op,0,331.827,425.072,1402.006,2021-09-05
48406,8,Animixplay,ed,0,1311.227,1402,1402.006,2021-09-05
39247,8,Crunchyroll,op,0,30.925,121.025,1420.053,2021-09-05
39247,8,Crunchyroll,ed,0,1309.959,1399.959,1420.0067,2021-09-05
39247,9,Crunchyroll,op,1,52.1,142.05,1420.137,2021-09-05
39247,9,Crunchyroll,ed,1,1309.825,1400.075,1420.0901,2021-09-05
22147,9,9anime,op,0,40.412,130.412,1451.75,2021-09-05
34572,141,9anime,ed,-1,1335.099,1425.099,1440.96,2021-09-03
1288,4,miruro,ed,0,1695,1753,1775,2026-05-19
34572,102,Gogoanime,op,0,6.658,96.658,1433.9325,2022-05-19
21,290,9anime,op,-10,22.951,375,1437.3334,2022-07-17
22147,10,9anime,op,0,110,200,1451.625,2021-09-05
34572,149,9anime,ed,0,1336.389,1426.389,1441.003,2021-09-05
42249,22,9anime,op,0,117.444,207.444,1422.08,2021-09-05
41710,10,Animixplay,ed,1,1337.023,1427,1427.179,2021-09-05
34572,150,9anime,op,0,99.53,189.53,1441.024,2021-09-05
34572,150,9anime,ed,0,1336.589,1426.589,1441.024,2021-09-05
34572,151,9anime,op,0,130.599,220.599,1440.918,2021-09-05
42249,22,9anime,ed,0,1331.33,1421.33,1422.08,2021-09-05
41025,13,9anime,op,0,33.216,123.216,1500.102,2021-09-05
1293,11,miruro,ed,0,1451,1538,1539,2026-05-19
34572,151,9anime,ed,0,1298.147,1388.147,1440.918,2021-09-06
34572,152,9anime,op,0,0,137.232,1441.003,2021-09-06
34572,152,9anime,ed,0,1340.764,1430.764,1441.003,2021-09-06
34572,153,9anime,op,0,77.242,167.242,1441.003,2021-09-06
34572,141,9anime,op,1,79.036,169.036,1440.96,2021-09-03
41025,14,9anime,ed,-1,1380.449,1470.449,1500.102,2021-09-05
34572,142,9anime,op,1,51.547,141.547,1441.003,2021-09-03
43814,8,Animixplay,op,1,20.833,111.083,1420.085,2021-09-04
43523,9,Animixplay,ed,1,1323.371,1413.371,1420.1091,2021-09-04
41587,22,Animixplay,op,1,87.479,178.229,1430.054,2021-09-04
40911,4,9anime,op,1,98.059,188.059,1433.2084,2022-04-04
1535,19,9anime,ed,1,1285.37,1355,1377.259,2021-09-04
19815,6,9anime,op,-1,28.381,118.381,1425.5,2021-09-23
34572,153,9anime,ed,0,1336.324,1426.324,1441.003,2021-09-06
34572,154,9anime,op,0,226.516,316.516,1441.003,2021-09-06
34572,154,9anime,ed,0,1302.421,1392.421,1441.003,2021-09-06
263,29,9anime,ed,0,1341.1,1409,1409.9166,2022-05-19
34572,155,9anime,ed,0,1335.514,1425.514,1440.96,2021-09-06
34572,156,9anime,op,-10,0,183.61,1441.003,2021-09-06
34572,156,9anime,ed,0,1335.787,1425.787,1441.003,2021-09-06
34572,157,9anime,op,0,149.312,239.312,1440.96,2021-09-06
41380,6,Crunchyroll,op,0,26.879,116.879,1420.078,2021-09-06
41380,6,Crunchyroll,op,0,76.648,166.648,1420.078,2021-09-06
34572,157,9anime,ed,0,1335.928,1425.928,1440.96,2021-09-06
34572,158,9anime,ed,0,1275.708,1365.708,1437.12,2021-09-06
34572,159,9anime,op,0,80.345,170.345,1441.024,2021-09-06
34572,159,9anime,ed,0,1281.765,1371.765,1441.024,2021-09-06
34572,160,9anime,op,-10,0,188.101,1441.024,2021-09-06
34572,161,9anime,op,-10,0,238.547,1437.163,2021-09-06
34572,161,9anime,ed,0,1332.168,1422.168,1437.163,2021-09-06
40620,10,Animixplay,op,0,174.891,265.141,1427.115,2021-09-06
40620,10,Animixplay,ed,0,1099.536,1190.286,1427.115,2021-09-07
43814,9,Animixplay,ed,0,1298.302,1390.09,1420.0627,2021-09-07
34572,162,9anime,op,-10,0,185.763,1437.163,2021-09-07
34572,162,9anime,ed,0,1332.451,1422.451,1437.163,2021-09-07
34572,163,9anime,op,0,164.732,254.732,1437.078,2021-09-07
34572,163,9anime,ed,0,1290.294,1380.294,1437.078,2021-09-07
34572,164,9anime,op,-10,0,267.812,1437.12,2021-09-07
47257,10,Animixplay,op,0,247.837,339.569,1427.115,2021-09-07
42249,20,9anime,op,1,289.115,379.115,1421.952,2021-08-30
34572,164,9anime,ed,0,1272.558,1362.558,1437.12,2021-09-07
34572,165,9anime,op,0,258.476,348.476,1437.12,2021-09-07
34572,165,9anime,ed,0,1283.446,1373.446,1437.12,2021-09-07
34572,166,9anime,op,0,148.538,238.538,1437.12,2021-09-07
34572,166,9anime,ed,0,1265.48,1355.48,1437.12,2021-09-07
34572,167,9anime,op,0,239.112,329.112,1437.078,2021-09-07
34572,167,9anime,ed,0,1332.405,1422.405,1437.078,2021-09-07
45753,1,9anime,ed,0,1331.178,1421.178,1422.016,2021-09-07
42361,3,9anime,op,0,67.5,157.5,1420.063,2021-09-07
1288,5,miruro,op,0,0,142,1747,2026-05-19
44203,2,Crunchyroll,op,0,56.53,146.53,1430.105,2021-09-07
44203,2,Crunchyroll,ed,0,1328.735,1418.735,1430.105,2021-09-07
44203,3,Crunchyroll,op,0,34.639,124.639,1430.147,2021-09-07
1293,14,miruro,ed,0,1451,1538,1539,2026-05-19
42544,1,Animixplay,ed,0,1344.1,1449,1449.4127,2021-09-07
42544,2,Animixplay,ed,0,1323.194,1449,1449.3198,2021-09-07
42544,3,Animixplay,op,0,53.116,143.316,1449.281,2021-09-07
42544,3,Animixplay,ed,0,1322.905,1449,1449.3663,2021-09-07
42544,4,Animixplay,op,0,48.041,138.041,1449.239,2021-09-07
42544,4,Animixplay,ed,0,1321.636,1449,1449.3198,2021-09-07
34572,103,Crunchyroll,op,-1,262.019,352.019,1434.205,2021-09-05
34572,160,9anime,ed,-1,1281.23,1371.23,1441.024,2021-09-06
34964,4,9anime,op,0,23.271,113.271,1447.0416,2022-10-26
42544,5,Animixplay,op,0,0.053,93.303,1449.198,2021-09-07
42544,5,Animixplay,ed,0,1322.964,1449,1449.2734,2021-09-07
263,30,9anime,op,0,0.56,90.56,1409.7916,2022-05-19
31404,2,voe,op,0,91,180,1452.174,2026-05-31
44203,10,Crunchyroll,op,0,81.685,171.685,1430.23,2021-09-07
41487,10,Crunchyroll,ed,0,1325.922,1416.022,1422.0624,2021-09-07
42627,10,Crunchyroll,op,0,39.621,129.621,1430.147,2021-09-07
34572,158,9anime,op,1,47.73,137.73,1437.12,2021-09-06
44203,8,Crunchyroll,ed,1,1326.031,1416.031,1430.188,2021-09-07
44203,5,Crunchyroll,op,5,181.331,271.331,1430.147,2021-09-07
44203,6,Crunchyroll,op,1,58.037,148.037,1430.188,2021-09-07
44203,6,Crunchyroll,ed,1,1297.591,1387.591,1430.188,2021-09-07
44203,9,Crunchyroll,op,1,173.259,263.259,1430.105,2021-09-07
44203,9,Crunchyroll,ed,1,1266.81,1356.81,1430.105,2021-09-07
38680,5,AniMixPlay,op,1,110.329,200.329,1430.012,2022-10-22
35203,1,9anime,op,3,172.907,262.907,1422.133,2021-09-06
30385,8,9anime,ed,-1,1325.579,1415.579,1422.084,2021-09-07
30385,9,9anime,op,-1,78.642,168.642,1421.6666,2021-09-07
30385,9,9anime,ed,-1,1325.581,1415.581,1421.6666,2021-09-07
30385,10,9anime,op,-1,289.964,379.964,1422.1666,2021-09-07
41025,14,9anime,op,-2,32.548,122.548,1500.102,2021-09-05
42544,2,Animixplay,op,1,0,94.472,1449.239,2021-09-07
34572,155,9anime,op,-1,91.21,181.21,1440.96,2021-09-06
43814,9,Animixplay,op,1,12.949,103.199,1420.002,2021-09-07
42544,1,Animixplay,op,1,87.026,177.526,1449.323,2021-09-07
30385,10,9anime,ed,0,1325.096,1415.096,1422.1666,2021-09-07
31404,3,voe,ed,0,1350,1440,1452.327,2026-05-31
40530,2,9anime,ed,0,1346.651,1427,1427.03,2021-09-08
40530,3,9anime,op,0,43.377,133.377,1427.136,2021-09-08
40010,2,9anime,op,0,0,150,1409.667,2021-09-08
40010,2,9anime,ed,0,1290.126,1379.126,1409.667,2021-09-08
38000,11,9anime,ed,0,1269.686,1359.686,1420.116,2021-09-08
40010,3,9anime,op,-1,0,150,1409.667,2021-09-08
40010,3,9anime,op,0,90.651,180.651,1409.667,2021-09-08
40010,3,9anime,ed,0,1286.823,1376.823,1409.667,2021-09-08
40010,4,9anime,op,0,106.251,196.251,1410.569,2021-09-08
30123,2,9anime,op,0,89,179.361,1451.2084,2021-09-08
30123,3,9anime,op,0,60.51,150.51,1453.2084,2021-09-08
30123,4,9anime,op,0,85.563,175.563,1451.2084,2021-09-08
30123,6,9anime,op,0,59.032,149.032,1451.2084,2021-09-08
30123,7,9anime,op,0,119.084,209.084,1453.0416,2021-09-08
30123,8,9anime,op,0,0,90,1451.2084,2021-09-08
40010,4,9anime,ed,0,1287.597,1377.597,1410.569,2021-09-08
40010,5,9anime,op,0,145.383,235.383,1410.783,2021-09-08
39247,3,9anime,op,0,73.359,163.359,1427.03,2021-09-08
39247,3,9anime,ed,0,1317.508,1407.508,1427.03,2021-09-08
43523,10,Animixplay,ed,0,1323.828,1414.078,1420.1091,2021-09-08
38768,1,9anime,op,0,0,119.007,1415.001,2021-09-09
38768,1,9anime,ed,0,1324.813,1414.813,1415.001,2021-09-09
30123,10,9anime,op,0,86.448,176.448,1451.1666,2021-09-09
30123,11,9anime,op,0,151.995,241.995,1453.2084,2021-09-09
30123,12,9anime,op,0,37.521,127.521,1451.2084,2021-09-09
36616,1,9anime,op,0,210.377,300.377,3628.779,2021-09-09
37510,2,9anime,ed,0,1346.048,1436.048,1451.201,2021-09-09
37510,3,9anime,op,0,24.171,114.171,1451.285,2021-09-09
37510,3,9anime,ed,0,1344.906,1434.906,1451.285,2021-09-09
37510,4,9anime,op,0,27.467,117.467,1451.285,2021-09-09
39247,10,Crunchyroll,op,0,56.973,147.073,1420.095,2021-09-09
34176,6,9anime,ed,0,1322.658,1412.658,1422.425,2022-10-22
48849,9,Animixplay,ed,0,1385.497,1477,1477.12,2021-09-09
46093,10,Animixplay,op,0,48.587,136.087,1416.999,2021-09-09
46093,10,Animixplay,ed,0,1326.771,1417,1417.0674,2021-09-09
34572,15,Animixplay,op,-10,0,258.381,1440.7517,2021-09-10
31173,1,9anime,op,0,43.087,133.087,1453.2084,2021-09-10
31173,2,9anime,op,0,85.152,175.152,1451.2084,2021-09-10
31173,2,9anime,ed,0,1345.521,1435.521,1451.2084,2021-09-10
31173,3,9anime,op,0,78.986,168.986,1453.2084,2021-09-10
31173,4,9anime,op,0,65.419,155.419,1451.2084,2021-09-10
31173,5,9anime,op,0,143.473,233.473,1453.2084,2021-09-10
31173,7,9anime,op,0,86.411,176.411,1453.2084,2021-09-10
31173,8,9anime,op,0,71.484,161.484,1451.2084,2021-09-10
31173,9,9anime,op,0,75.404,165.404,1453.2084,2021-09-10
31173,10,9anime,op,0,86.446,176.446,1451.2084,2021-09-10
31173,11,9anime,op,0,40.65,130.65,1453.2084,2021-09-10
31173,12,9anime,op,0,58.14,148.14,1451.2084,2021-09-10
34176,7,9anime,op,0,136.329,226.329,1422.425,2022-10-22
37510,7,9anime,op,0,20.629,110.629,1451.202,2021-09-10
37510,8,9anime,op,0,43.469,133.469,1451.243,2021-09-10
37510,8,9anime,ed,0,1345.695,1435.695,1451.243,2021-09-10
37510,9,9anime,op,0,83.213,173.213,1451.285,2021-09-10
38555,11,9anime,ed,0,1331.495,1421,1421.063,2021-09-12
37510,9,9anime,ed,0,1345.396,1435.396,1451.285,2021-09-10
37510,10,9anime,ed,0,1345.79,1435.79,1451.244,2021-09-10
37510,11,9anime,ed,0,1313.729,1403.729,1451.202,2021-09-10
37510,10,9anime,op,1,52.439,142.439,1451.244,2021-09-10
37510,11,9anime,op,1,63.5,153.5,1451.202,2021-09-10
30385,11,9anime,ed,-1,1325.226,1415.226,1421.6666,2021-09-07
30385,11,9anime,op,-2,79.51,169.51,1421.6666,2021-09-07
30385,12,9anime,op,-1,146.308,236.308,1422.084,2021-09-07
31173,6,9anime,op,1,40.467,130.467,1451.2084,2021-09-10
38000,10,9anime,ed,1,1290.362,1380.362,1420.095,2021-09-08
853,1,9anime,op,-2,0,90,1402,2021-09-23
37510,2,9anime,op,1,19.28,109.28,1451.201,2021-09-09
37510,12,9anime,op,1,0,90,1451.202,2021-09-10
37510,5,9anime,op,1,10.917,100.917,1451.202,2021-09-09
30123,5,9anime,op,1,84.481,174.481,1453.2084,2021-09-08
30123,9,9anime,op,1,73.442,163.442,1453.2084,2021-09-08
43523,10,Crunchyroll,op,1,66.752,156.752,1420.137,2021-09-08
37510,4,9anime,ed,1,1345.586,1435.586,1451.285,2021-09-09
40530,2,9anime,op,1,126.014,216.014,1427.03,2021-09-07
37510,12,9anime,ed,0,1345.726,1435.726,1451.202,2021-09-10
37510,13,9anime,op,0,0,90,1451.202,2021-09-10
39247,10,9anime,op,2,57.527,147.527,1420.0834,2021-09-09
39247,10,Crunchyroll,ed,2,1309.936,1399.986,1420.0483,2021-09-09
41587,21,9anime,op,0,91.377,181.377,1437.12,2021-09-11
41587,21,9anime,ed,0,1317.584,1407.584,1437.12,2021-09-11
1535,21,9anime,ed,0,1285,1355,1377.547,2021-09-11
1288,6,miruro,op,0,60,151,1746,2026-05-19
38555,1,9anime,op,0,505.618,595.618,1491.073,2021-09-11
38555,3,9anime,op,1,68.532,158.532,1421.042,2021-09-11
21,186,Animixplay,op,0,0,120,1440.189,2021-09-11
21,186,Animixplay,op,-1,9.12,99.12,1440.189,2021-09-11
21,186,Animixplay,op,-10,0,1440,1440.189,2021-09-11
21,186,Animixplay,op,-10,0,1440,1440.2408,2021-09-11
38555,4,9anime,ed,0,1331.286,1421,1421.106,2021-09-11
38555,6,9anime,ed,0,1331.407,1421,1421.08,2021-09-11
38555,7,9anime,ed,0,1331.716,1421,1421.06,2021-09-11
38555,8,9anime,op,0,92.929,182.929,1421.959,2021-09-11
38555,8,9anime,ed,0,1186.875,1276.875,1421.959,2021-09-12
38555,9,Crunchyroll,op,-1,81.859,173.609,1420.104,2021-08-09
38555,9,9anime,op,1,81.29,171.29,1421,2021-09-12
38555,9,9anime,ed,0,1300.67,1390.67,1421,2021-09-12
38555,12,9anime,ed,0,1321.187,1411.187,1421.959,2021-09-12
48580,11,Animixplay,ed,0,1332.011,1422.261,1427.115,2021-09-12
42340,10,Animixplay,op,0,112.014,202.264,1427.072,2021-09-12
42340,10,Animixplay,ed,0,1336.712,1427,1427.072,2021-09-12
42282,2,9anime,op,0,21,111,1415.001,2021-09-12
47257,11,Animixplay,op,0,36.856,127.106,1427.158,2021-09-12
47257,11,Animixplay,ed,0,1302.965,1393.215,1427.158,2021-09-12
42544,6,Animixplay,op,0,170.531,261.573,1449.281,2021-09-12
42544,6,Animixplay,ed,0,1322.175,1449,1449.3663,2021-09-12
42282,2,9anime,ed,0,1325.37,1415,1415.001,2021-09-12
42249,23,Animixplay,op,1,187.833,278.687,1422.004,2021-09-12
42282,3,9anime,ed,0,1325.256,1415,1415.001,2021-09-12
42249,23,Animixplay,ed,1,1329.279,1422,1422.0829,2021-09-12
9253,2,9anime,ed,0,1330.444,1420.444,1444.5,2021-09-12
9253,3,9anime,ed,0,1330.746,1420.746,1437.062,2021-09-12
9253,5,9anime,ed,0,1331.744,1421.744,1437.021,2021-09-12
41025,20,9anime,op,0,29.557,119.557,1500.102,2021-09-12
41587,23,Animixplay,op,0,52.954,143.204,1430.054,2021-09-12
9253,6,9anime,ed,0,1330.427,1420.427,1436.103,2021-09-12
41587,23,Animixplay,ed,0,1309.623,1400.4,1430.117,2021-09-12
40904,10,Animixplay,op,0,49.556,140.37,1420.002,2021-09-12
38397,3,Zoro,op,0,22.911,112.911,751.76,2022-04-05
40904,10,Animixplay,ed,0,1324.73,1420,1420.0627,2021-09-12
43691,11,Animixplay,op,0,118.988,209.238,1427.115,2021-09-12
42625,8,9anime,op,0,63.425,153.425,1375.017,2021-09-12
41710,10,Animixplay,ed,0,1341.695,1427,1427.179,2021-09-12
43691,11,Animixplay,ed,0,1331.812,1422.312,1427.115,2021-09-12
48406,9,Animixplay,op,0,98.097,190.369,1402.048,2021-09-12
42625,8,9anime,ed,0,1285.96,1375,1375.017,2021-09-12
48406,9,Animixplay,ed,0,1353.525,1402,1402.048,2021-09-12
48753,6,Animixplay,op,0,27.815,118.065,1419.084,2021-09-12
9253,2,9anime,op,-1,74.546,164.546,1444.5,2021-09-12
1535,24,9anime,op,4,0,86,1380.288,2021-09-11
36633,10,9anime,op,1,51.14,141.14,1421.09,2021-09-23
1535,24,9anime,ed,1,1283.987,1355,1380.288,2021-09-11
1535,20,9anime,ed,-1,1285,1355,1377.312,2021-09-11
38555,2,9anime,ed,-2,1309.359,1399.359,1420.064,2021-09-11
1535,21,9anime,op,3,0,85,1377.547,2021-09-11
9253,4,9anime,op,1,94.262,184.262,1445.417,2021-09-12
9253,5,9anime,op,1,117.573,207.573,1437.021,2021-09-12
9253,6,9anime,op,1,65.773,155.773,1436.103,2021-09-12
38555,3,9anime,ed,1,1330.412,1420.412,1421.042,2021-09-11
17265,10,9anime,op,1,12.75,102.75,1472.0416,2022-04-04
1535,20,9anime,op,4,0,85,1377.312,2021-09-11
48580,11,Animixplay,op,-1,40.031,130.031,1427.115,2021-09-12
41710,11,Animixplay,op,-2,66.738,153.473,1427.136,2021-09-12
1535,22,9anime,ed,1,1282.547,1355,1375.243,2021-09-11
9253,4,9anime,ed,1,1330.593,1420.593,1445.417,2021-09-12
38555,10,9anime,ed,1,1331.455,1421,1421.106,2021-09-12
9253,3,9anime,op,3,98.311,188.311,1437.062,2021-09-12
1535,23,9anime,op,8,0,85,1377.259,2021-09-11
1535,22,9anime,op,6,0,85,1375.243,2021-09-11
48753,6,Animixplay,ed,0,1146.815,1237.315,1419.084,2021-09-12
21,22,Zoro,op,0,1,161.167,1476.96,2022-10-27
41710,11,Animixplay,op,0,65.918,156.168,1427.136,2021-09-13
41710,11,Animixplay,ed,0,1336.911,1427,1427.136,2021-09-13
41710,8,9anime,op,0,119.508,209.508,1427.0416,2021-09-13
34572,168,9anime,op,0,0,135.74,1437.12,2021-09-13
34572,168,9anime,ed,0,1332.485,1422.485,1437.12,2021-09-13
35860,1,9anime,ed,0,1247.585,1337.585,1418.001,2021-09-13
35860,2,9anime,ed,0,1327.363,1417.363,1417.959,2021-09-13
40620,11,Animixplay,op,0,64.008,154.258,1427.072,2021-09-13
40620,11,Animixplay,ed,0,1336.771,1427,1427.072,2021-09-13
43814,10,Animixplay,ed,0,1300.188,1389.938,1420.0627,2021-09-13
46471,11,Animixplay,op,0,127.453,218.463,1427.115,2021-09-13
46471,11,Animixplay,ed,0,1330.813,1422.313,1427.115,2021-09-13
21,145,9anime,op,-10,0.384,1440,1440.2177,2021-09-14
21,145,9anime,op,0,0,162.208,1440.2177,2021-09-14
21,145,9anime,op,-1,162.303,252.303,1440.2177,2021-09-14
21,145,9anime,op,0,0,163.041,1440.2177,2021-09-14
